# 초기화 시각: 2026-08-06T18:51:06+09:00
# 형식: 종류|식별자|보조 식별자|상태
queue_reels|knjbio.official|20260808-E1-LOGIN-QUEUE-REELS-RECHECK-17|11 visible reels unchanged after one full scroll; no new recent12 evidence
batch|20260808-E1-LOGIN-QUEUE-REELS-RECHECK-17|knjbio.official|queue reels recheck produced no safe queue or data update
queue_reels|lemonpharmacy38+innerdew.official|20260808-E1-LOGIN-QUEUE-REELS-RECHECK-18|lemon current 6 views; innerdew unchanged 5 views; recent12 remains open
batch|20260808-E1-LOGIN-QUEUE-REELS-RECHECK-18|lemonpharmacy38+innerdew.official|queue hold evidence refreshed; one queue row updated
queue_direct_reels|pharmacyinpalm_official+tony71004+jjing_yaksa|20260808-E1-LOGIN-QUEUE-DIRECT-REELS-RECHECK-19|pharmacy 1 view, tony 6 reels with 5 views and 1 unexposed, jjing unchanged 3
batch|20260808-E1-LOGIN-QUEUE-DIRECT-REELS-RECHECK-19|pharmacyinpalm_official+tony71004+jjing_yaksa|two queue hold rows updated; recent12 remains open
queue_reels|spa_official2|20260808-E1-LOGIN-QUEUE-SPA-RECHECK-20|direct /reels/ returned an unavailable-page screen; no new evidence
batch|20260808-E1-LOGIN-QUEUE-SPA-RECHECK-20|spa_official2|queue hold refreshed without a safe completion or data update
content_recheck|YUYAK-DIzmDd_Ttws|20260808-E1-LOGIN-YUYAK-CONTENT-RECHECK-21|post body and visible likes/comments/reposts/date reconfirmed; views still unexposed; outside recent12
batch|20260808-E1-LOGIN-YUYAK-CONTENT-RECHECK-21|YUYAK-DIzmDd_Ttws|content recheck produced no safe data update
content_recheck|tony71004/BmSKSVmhuH4|20260808-E1-LOGIN-TONY-UNEXPOSED-RECHECK-22|direct reel exposed likes 159 and comments 26 but no views; recent12 remains open
batch|20260808-E1-LOGIN-TONY-UNEXPOSED-RECHECK-22|tony71004/BmSKSVmhuH4|queue hold reason refreshed; no data CSV update
account_recheck|charmacist_official|20260808-E1-LOGIN-CHARMACIST-RECENT12-23|logged-in profile exposed 17 reel links and views; latest 12 used for account metrics
batch|20260808-E1-LOGIN-CHARMACIST-RECENT12-23|charmacist_official|account recent12 median/max updated; recent30 and usual-like remain unresolved
account_recheck|swmedical_official|20260808-E1-LOGIN-SWMEDICAL-RECHECK-24|logged-in profile reconfirmed 11 visible reel view counts; no 12th reel after scroll
batch|20260808-E1-LOGIN-SWMEDICAL-RECHECK-24|swmedical_official|recent12 aggregates held; no safe metric fill
account_recheck|good.yaksa|20260808-E1-LOGIN-GOODYAKSA-RECENT12-25|logged-in profile exposed 21 reel links and latest 12 views; account median/max updated
batch|20260808-E1-LOGIN-GOODYAKSA-RECENT12-25|good.yaksa|recent12 median 306500 and max 1131000 written to accounts.csv
raw_observation|Dbs77GFP9Im|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=19000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbqI_XAPcib|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=11000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbnkkrBPgYx|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=20000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DblG5NBPJco|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=34000;recent12=1;source=instagram_logged_in_readonly
raw_observation|Dbk7SCHv7Fk|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=11000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbihSPZP9PJ|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=104000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbS6EWHvOG1|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=602000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbHO0lIT942|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=21000;recent12=1;source=instagram_logged_in_readonly
raw_observation|Da-i7P7v2XB|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=58000;recent12=1;source=instagram_logged_in_readonly
raw_observation|Da2eFo0Pvq3|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=44000;recent12=1;source=instagram_logged_in_readonly
raw_observation|Da0LW11Pizs|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=18000;recent12=1;source=instagram_logged_in_readonly
raw_observation|Daz5F-nPzb6|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=515000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DaiL-z0PelR|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=22000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DahZ2u9x6Cp|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=19000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DadB4zvPTsT|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=70000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DaX64KIPw4b|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=141000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DaNewPvvmLB|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=360000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DZq3c1sT1mI|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=18000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DZmVkz6RRr-|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=396000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DZUMAwnxLLg|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=61000;recent12=0;source=instagram_logged_in_readonly
raw_observation|DZPFLNPR2Vf|wikiyaksa|batch=20260808-E1-LOGIN-WIKIYAKSA-RECENT12-26;views=644000;recent12=0;source=instagram_logged_in_readonly
raw_observation|Dbu9yTKzOXn|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=15000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbskRVBTHkb|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=283000;recent12=1;source=instagram_logged_in_readonly
raw_observation|Dbp1S1rTAG6|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=107000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbkoSv8TQPL|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=61000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbffE-uzdSg|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=167000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbavORhTT6I|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=78000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbYWOPCTOzt|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=43000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbXKZHLTOxM|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=671000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbSrseqTHxT|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=49000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbSGy8kTlpi|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=1007000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbPKV5TzkXS|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=72000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DbMmqwQTXW0|yuni__yaksa|batch=20260808-E1-LOGIN-YUNIYAKSA-RECENT12-27;views=206000;recent12=1;source=instagram_logged_in_readonly
raw_observation|DQ9ByKlE37I|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=305000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DN9ThLrk15l|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=1216000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DJfZ6zsz6yI|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=60000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DbwhsqwTD-l|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=15000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbrYJRLzA3u|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=18000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbpAF9Tz9Qx|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=31000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbj67kzTDqp|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=70000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbcWh8CRBPY|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=37000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbXW5NyT_0Y|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=18000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbScfOixI1R|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=155000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbSDemVzbdl|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=20000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbKt_8ZRwaC|supermom_yaksa|batch=20260808-E1-LOGIN-SUPERMOMYAKSA-RECENT12-28;views=44000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbwuGCCA-ME|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=8117;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbvaI0-AcL8|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=11000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbscIV3g4zq|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=104000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbpgt7KAsVk|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=10000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbnrHGJAOJk|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=343000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbk-fZFg3fo|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=9879;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbdYJTEATwl|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=593000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbXf2KDA0RH|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=297000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbTLkceAbBH|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=172000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbPs7OegkjW|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=17000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbMny6-g2Jp|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=12000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbKo9adACDF|teri_yaksa|batch=20260808-E1-LOGIN-TERYAKSA-RECENT12-29;views=348000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DV91JY1gTnM|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=737000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DXy-ukUBvQj|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=240000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DSjUpu7AX3E|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=436000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DbueWmjBEhx|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=32000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbsDr7OhvEc|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=9019;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbnfhKtqzMT|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=14000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbkVwFDh_E5|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=10000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbha_y_KrIr|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=12000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbgCSYiKZC2|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=39000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbfPUaMBi_9|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=27000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbc5mE8BQ7l|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=22000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbb2QSrBGAG|dobi_yaksa|batch=20260808-E1-LOGIN-DOBIYAKSA-RECENT12-30;views=182000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DQEYMz1E2wb|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=302000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DYhzOQpTdHj|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=860000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DV8hW3tE8Rk|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=599000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DbvJCyRT8d8|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=114000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbikl-WztWo|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=85000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbf_owKTWDw|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=135000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbVwcZ6zxVJ|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=263000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DasY5MvTeQe|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=103000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dak1OubN08X|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=128000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dah7byqhlIB|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=78000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DaHrqakzx70|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=111000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DZ-EswfzpdL|dreamyaksa_|batch=20260808-E1-LOGIN-DREAMYAKSA-RECENT12-31;views=263000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbvYNm4xya8|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=20000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbsvEqDxZNm|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=178000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbqI7xYRJ7G|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=19000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbnl3xyRYvM|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=34000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbk_iazxEcL|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=68000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbicmQ9Rx4g|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=28000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbdUe4gxSus|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=193000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbas6baRWsF|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=273000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbYH_RsxDmF|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=341000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbVi6wnRb-O|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=32000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbQaPjTRy-n|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=159000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbN1yT9xxEP|lee_pharmacy_|batch=20260808-E1-LOGIN-LEEPHARMACY-RECENT12-32;views=26000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DNVRqUFPCFb|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=1930000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DbulpNoPHN7|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=50000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbkTti0v0tF|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=262000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbiN2qavnjF|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=37000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbhITalPshi|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=190000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbckdiXP4ch|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=90000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbSF86-Pru2|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=25000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbE1tCwPs-Q|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=302000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Da-NYBJhH3J|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=32000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Da6LM_hz5xh|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=94000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Day4NdXPgsD|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=165000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DapqzfGvl8F|simple.yaksa|batch=20260808-E1-LOGIN-SIMPLEYAKSA-RECENT12-33;views=47000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbQb9w3RdK3|yak_secret|batch=20260808-E1-LOGIN-YAKSECRET-RECENT12-34;views=74000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DW1HEuxEftU|yak_secret|batch=20260808-E1-LOGIN-YAKSECRET-RECENT12-34;views=1393000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DS2Nk9qkjm9|yak_secret|batch=20260808-E1-LOGIN-YAKSECRET-RECENT12-34;views=3019000;recent12=1;pinned=1;source=instagram_logged_in_readonly
raw_observation|DbvaZEyxvuy|yak_secret|batch=20260808-E1-LOGIN-YAKSECRET-RECENT12-34;views=7493;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbuBGa2xOzD|yak_secret|batch=20260808-E1-LOGIN-YAKSECRET-RECENT12-34;views=24000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbssZrdxOuF|yak_secret|batch=20260808-E1-LOGIN-YAKSECRET-RECENT12-34;views=177000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbqMIjGxnod|yak_secret|batch=20260808-E1-LOGIN-YAKSECRET-RECENT12-34;views=16000;recent12=1;pinned=0;source=instagram_logged_in_readonly
